DIM_GEOGRAPHY_KEY,LATITUDE,LONGITUDE,ISO2_CODE,ISO3_CODE,COUNTRY,ADMIN_REGION,ISO_SUB_DIVISION,ADMIN_REGION_2,RECID
36.30863_-93.0915,36.30863,-93.0915,US,USA,United States,Arkansas,US-AR,Boone County,5220
36.3116_-98.53597,36.3116,-98.53597,US,USA,United States,Oklahoma,US-OK,Major County,4539
36.31691_-96.69931,36.31691,-96.69931,US,USA,United States,Oklahoma,US-OK,Pawnee County,4945
36.13499_-84.6492,36.13499,-84.6492,US,USA,United States,Tennessee,US-TN,Morgan County,2717
36.42841_-84.50345,36.42841,-84.50345,US,USA,United States,Tennessee,US-TN,Scott County,4778
36.43415_-81.50034,36.43415,-81.50034,US,USA,United States,North Carolina,US-NC,Ashe County,3970
36.49145_-81.1273,36.49145,-81.1273,US,USA,United States,North Carolina,US-NC,Alleghany County,4527
36.45501_-81.85168,36.45501,-81.85168,US,USA,United States,Tennessee,US-TN,Johnson County,3597
36.5085_-108.3206,36.5085,-108.3206,US,USA,United States,New Mexico,US-NM,San Juan County,3494
36.50963_-106.6931,36.50963,-106.6931,US,USA,United States,New Mexico,US-NM,Rio Arriba County,3270
36.51106_-117.4106,36.51106,-117.4106,US,USA,United States,California,US-CA,Inyo County,5506
36.5128_-82.3045,36.5128,-82.3045,US,USA,United States,Tennessee,US-TN,Sullivan County,2691
36.57789_-105.6311,36.57789,-105.6311,US,USA,United States,New Mexico,US-NM,Taos County,4393
36.58324_-79.40861,36.58324,-79.40861,US,USA,United States,Virginia,US-VA,Danville City,3944
36.58324_-79.40862,36.58324,-79.40862,US,USA,United States,Virginia,US-VA,Danville City,2816
36.59445_-89.65158,36.59445,-89.65158,US,USA,United States,Missouri,US-MO,New Madrid County,4117
36.6056_-121.0749,36.6056,-121.0749,US,USA,United States,California,US-CA,San Benito County,4080
36.60606_-104.647,36.60606,-104.647,US,USA,United States,New Mexico,US-NM,Colfax County,3793
36.61292_-82.16591,36.61292,-82.16591,US,USA,United States,Virginia,US-VA,Bristol City,4447
36.62104_-88.27216,36.62104,-88.27216,US,USA,United States,Kentucky,US-KY,Calloway County,2644
36.62868_-94.34836,36.62868,-94.34836,US,USA,United States,Missouri,US-MO,McDonald County,2564
36.62918_-96.39842,36.62918,-96.39842,US,USA,United States,Oklahoma,US-OK,Osage County,4795
36.69524_-77.53591,36.69524,-77.53591,US,USA,United States,Virginia,US-VA,Emporia City,4219
36.70184_-76.63398,36.70184,-76.63398,US,USA,United States,Virginia,US-VA,Suffolk City,2853
36.70537_-83.1285,36.70537,-83.1285,US,USA,United States,Virginia,US-VA,Lee County,2559
36.70987_-93.82903,36.70987,-93.82903,US,USA,United States,Missouri,US-MO,Barry County,4431
36.71217_-85.71645,36.71217,-85.71645,US,USA,United States,Kentucky,US-KY,Monroe County,3538
36.71416_-82.60296,36.71416,-82.60296,US,USA,United States,Virginia,US-VA,Scott County,4392
36.71525_-95.90437,36.71525,-95.90437,US,USA,United States,Oklahoma,US-OK,Washington County,3281
36.71638_-90.40653,36.71638,-90.40653,US,USA,United States,Missouri,US-MO,Butler County,3615
36.72029_-77.10584,36.72029,-77.10584,US,USA,United States,Virginia,US-VA,Southampton County,3637
36.72308_-88.65116,36.72308,-88.65116,US,USA,United States,Kentucky,US-KY,Graves County,4189
36.72429_-81.96018,36.72429,-81.96018,US,USA,United States,Virginia,US-VA,Washington County,2656
36.72746_-85.13603,36.72746,-85.13603,US,USA,United States,Kentucky,US-KY,Clinton County,5185
36.7306_-83.67401,36.7306,-83.67401,US,USA,United States,Kentucky,US-KY,Bell County,2646
36.73103_-98.32398,36.73103,-98.32398,US,USA,United States,Oklahoma,US-OK,Alfalfa County,3111
36.73104_-98.32398,36.73104,-98.32398,US,USA,United States,Oklahoma,US-OK,Alfalfa County,3773
36.73157_-80.73396,36.73157,-80.73396,US,USA,United States,Virginia,US-VA,Carroll County,4007
36.73698_-84.48414,36.73698,-84.48414,US,USA,United States,Kentucky,US-KY,McCreary County,3667
36.74191_-86.58224,36.74191,-86.58224,US,USA,United States,Kentucky,US-KY,Simpson County,4932
36.74703_-93.45597,36.74703,-93.45597,US,USA,United States,Missouri,US-MO,Stone County,5221
36.74796_-101.4901,36.74796,-101.4901,US,USA,United States,Oklahoma,US-OK,Texas County,4282
36.74823_-102.5176,36.74823,-102.5176,US,USA,United States,Oklahoma,US-OK,Cimarron County,4381
36.74989_-100.4767,36.74989,-100.4767,US,USA,United States,Oklahoma,US-OK,Beaver County,5051
36.75125_-86.19036,36.75125,-86.19036,US,USA,United States,Kentucky,US-KY,Allen County,4608
36.75807_-84.14513,36.75807,-84.14513,US,USA,United States,Kentucky,US-KY,Whitley County,3982
36.75827_-119.6492,36.75827,-119.6492,US,USA,United States,California,US-CA,Fresno County,3781
36.76175_-95.2085,36.76175,-95.2085,US,USA,United States,Oklahoma,US-OK,Craig County,5275
36.76471_-77.85899,36.76471,-77.85899,US,USA,United States,Virginia,US-VA,Brunswick County,4845
36.76693_-98.8651,36.76693,-98.8651,US,USA,United States,Oklahoma,US-OK,Woods County,3979
36.76699_-78.93652,36.76699,-78.93652,US,USA,United States,Virginia,US-VA,Halifax County,3193
36.77272_-76.05005,36.77272,-76.05005,US,USA,United States,Virginia,US-VA,Virginia Beach City,5639
36.77394_-91.88647,36.77394,-91.88647,US,USA,United States,Missouri,US-MO,Howell County,2851
36.77875_-95.637,36.77875,-95.637,US,USA,United States,Oklahoma,US-OK,Nowata County,4168
36.78646_-85.38838,36.78646,-85.38838,US,USA,United States,Kentucky,US-KY,Cumberland County,4336
36.78877_-99.66737,36.78877,-99.66737,US,USA,United States,Oklahoma,US-OK,Harper County,5376
36.79611_-97.78613,36.79611,-97.78613,US,USA,United States,Oklahoma,US-OK,Grant County,4858
33.48285_-82.48142,33.48285,-82.48142,US,USA,United States,Georgia,US-GA,McDuffie County,2881
33.49308_-105.389,33.49308,-105.389,US,USA,United States,New Mexico,US-NM,Lincoln County,5648
33.49418_-89.61642,33.49418,-89.61642,US,USA,United States,Mississippi,US-MS,Montgomery County,4000
33.62675_-96.67752,33.62675,-96.67752,US,USA,United States,Texas,US-TX,Grayson County,3842
33.63842_-97.21257,33.63842,-97.21257,US,USA,United States,Texas,US-TX,Cooke County,2833
33.65422_-84.02669,33.65422,-84.02669,US,USA,United States,Georgia,US-GA,Rockdale County,4861
33.6557_-88.78165,33.6557,-88.78165,US,USA,United States,Mississippi,US-MS,Clay County,4497
33.66396_-93.30711,33.66396,-93.30711,US,USA,United States,Arkansas,US-AR,Nevada County,5064
33.6658_-80.21637,33.6658,-80.21637,US,USA,United States,South Carolina,US-SC,Clarendon County,4953
33.66742_-95.57087,33.66742,-95.57087,US,USA,United States,Texas,US-TX,Lamar County,4151
33.67459_-85.51871,33.67459,-85.51871,US,USA,United States,Alabama,US-AL,Cleburne County,5438
33.67461_-97.72474,33.67461,-97.72474,US,USA,United States,Texas,US-TX,Montague County,3119
33.67482_-80.78027,33.67482,-80.78027,US,USA,United States,South Carolina,US-SC,Calhoun County,5702
33.7006_-94.23417,33.7006,-94.23417,US,USA,United States,Arkansas,US-AR,Little River County,4010
33.7018_-84.76824,33.7018,-84.76824,US,USA,United States,Georgia,US-GA,Douglas County,2802
33.70305_-117.7613,33.70305,-117.7613,US,USA,United States,California,US-CA,Orange County,5540
33.71565_-86.31466,33.71565,-86.31466,US,USA,United States,Alabama,US-AL,St. Clair County,3109
33.72128_-87.73881,33.72128,-87.73881,US,USA,United States,Alabama,US-AL,Fayette County,4680
33.72919_-113.9812,33.72919,-113.9812,US,USA,United States,Arizona,US-AZ,La Paz County,3967
33.73531_-93.66835,33.73531,-93.66835,US,USA,United States,Arkansas,US-AR,Hempstead County,3727
33.74364_-115.9937,33.74364,-115.9937,US,USA,United States,California,US-CA,Riverside County,3266
33.74527_-105.4593,33.74527,-105.4593,US,USA,United States,New Mexico,US-NM,Lincoln County,5451
33.77_-89.80204,33.77,-89.80204,US,USA,United States,Mississippi,US-MS,Grenada County,5667
33.77138_-85.82611,33.77138,-85.82611,US,USA,United States,Alabama,US-AL,Calhoun County,3948
33.77154_-84.22646,33.77154,-84.22646,US,USA,United States,Georgia,US-GA,DeKalb County,5710
33.77235_-81.96661,33.77235,-81.96661,US,USA,United States,South Carolina,US-SC,Edgefield County,2658
33.77923_-88.09692,33.77923,-88.09692,US,USA,United States,Alabama,US-AL,Lamar County,5003
33.78152_-83.73384,33.78152,-83.73384,US,USA,United States,Georgia,US-GA,Walton County,3613
33.78197_-82.74338,33.78197,-82.74338,US,USA,United States,Georgia,US-GA,Wilkes County,4787
33.78376_-98.20895,33.78376,-98.20895,US,USA,United States,Texas,US-TX,Clay County,4857
33.79024_-84.46711,33.79024,-84.46711,US,USA,United States,Georgia,US-GA,Fulton County,5344
33.79359_-82.45133,33.79359,-82.45133,US,USA,United States,Georgia,US-GA,Lincoln County,4589
33.79417_-85.21084,33.79417,-85.21084,US,USA,United States,Georgia,US-GA,Haralson County,4154
33.79644_-90.88106,33.79644,-90.88106,US,USA,United States,Mississippi,US-MS,Bolivar County,5202
33.79966_-110.8117,33.79966,-110.8117,US,USA,United States,Arizona,US-AZ,Gila County,3937
33.80333_-87.29737,33.80333,-87.29737,US,USA,United States,Alabama,US-AL,Walker County,4261
33.5894_-91.71999,33.5894,-91.71999,US,USA,United States,Arkansas,US-AR,Drew County,2774
33.59072_-83.49236,33.59072,-83.49236,US,USA,United States,Georgia,US-GA,Morgan County,4595
33.59309_-96.10696,33.59309,-96.10696,US,USA,United States,Texas,US-TX,Fannin County,4788
33.5931_-96.10696,33.5931,-96.10696,US,USA,United States,Texas,US-TX,Fannin County,3047
33.59335_-92.88187,33.59335,-92.88187,US,USA,United States,Arkansas,US-AR,Ouachita County,5536
33.60231_-90.58862,33.60231,-90.58862,US,USA,United States,Mississippi,US-MS,Sunflower County,2837
33.6041_-102.8284,33.6041,-102.8284,US,USA,United States,Texas,US-TX,Cochran County,5562
33.60612_-99.74138,33.60612,-99.74138,US,USA,United States,Texas,US-TX,Knox County,4852
33.60748_-102.343,33.60748,-102.343,US,USA,United States,Texas,US-TX,Hockley County,5124
33.61019_-101.8204,33.61019,-101.8204,US,USA,United States,Texas,US-TX,Lubbock County,2943
33.61311_-89.28487,33.61311,-89.28487,US,USA,United States,Mississippi,US-MS,Webster County,5413
33.61457_-101.2998,33.61457,-101.2998,US,USA,United States,Texas,US-TX,Crosby County,3896
33.61535_-98.68771,33.61535,-98.68771,US,USA,United States,Texas,US-TX,Archer County,5120
33.61657_-100.7788,33.61657,-100.7788,US,USA,United States,Texas,US-TX,Dickens County,2970
33.62001_-79.72814,33.62001,-79.72814,US,USA,United States,South Carolina,US-SC,Williamsburg County,3403
33.62052_-95.05017,33.62052,-95.05017,US,USA,United States,Texas,US-TX,Red River County,5475
33.31218_-93.89155,33.31218,-93.89155,US,USA,United States,Arkansas,US-AR,Miller County,5668
33.31638_-83.6881,33.31638,-83.6881,US,USA,United States,Georgia,US-GA,Jasper County,5291
33.32176_-83.37284,33.32176,-83.37284,US,USA,United States,Georgia,US-GA,Putnam County,2902
33.34733_-89.24835,33.34733,-89.24835,US,USA,United States,Mississippi,US-MS,Choctaw County,3584
33.34884_-112.4912,33.34884,-112.4912,US,USA,United States,Arizona,US-AZ,Maricopa County,3848
33.18804_-96.57272,33.18804,-96.57272,US,USA,United States,Texas,US-TX,Collin County,3904
33.19118_-91.76844,33.19118,-91.76844,US,USA,United States,Arkansas,US-AR,Ashley County,3816
33.1977_-79.95097,33.1977,-79.95097,US,USA,United States,South Carolina,US-SC,Berkeley County,4650
33.20519_-97.1172,33.20519,-97.1172,US,USA,United States,Texas,US-TX,Denton County,4078
33.20519_-97.11721,33.20519,-97.11721,US,USA,United States,Texas,US-TX,Denton County,5497
33.54197_-84.3577,33.54197,-84.3577,US,USA,United States,Georgia,US-GA,Clayton County,5515
33.54417_-82.26411,33.54417,-82.26411,US,USA,United States,Georgia,US-GA,Columbia County,4963
33.54437_-81.63487,33.54437,-81.63487,US,USA,United States,South Carolina,US-SC,Aiken County,2718
33.55053_-90.30106,33.55053,-90.30106,US,USA,United States,Mississippi,US-MS,Leflore County,2951
33.55428_-86.89649,33.55428,-86.89649,US,USA,United States,Alabama,US-AL,Jefferson County,4541
33.55501_-83.85022,33.55501,-83.85022,US,USA,United States,Georgia,US-GA,Newton County,5739
33.55806_-92.50298,33.55806,-92.50298,US,USA,United States,Arkansas,US-AR,Calhoun County,4555
33.56613_-82.87881,33.56613,-82.87881,US,USA,United States,Georgia,US-GA,Taliaferro County,2661
33.57875_-83.1667,33.57875,-83.1667,US,USA,United States,Georgia,US-GA,Greene County,4408
33.57875_-83.16671,33.57875,-83.16671,US,USA,United States,Georgia,US-GA,Greene County,3349
33.58263_-85.07983,33.58263,-85.07983,US,USA,United States,Georgia,US-GA,Carroll County,3631
33.3536_-84.76337,33.3536,-84.76337,US,USA,United States,Georgia,US-GA,Coweta County,4385
33.35963_-82.07362,33.35963,-82.07362,US,USA,United States,Georgia,US-GA,Richmond County,5607
33.3632_-104.4669,33.3632,-104.4669,US,USA,United States,New Mexico,US-NM,Chaves County,3001
33.38014_-86.16585,33.38014,-86.16585,US,USA,United States,Alabama,US-AL,Talladega County,2822
33.38578_-95.67249,33.38578,-95.67249,US,USA,United States,Texas,US-TX,Delta County,3505
33.40893_-82.67673,33.40893,-82.67673,US,USA,United States,Georgia,US-GA,Warren County,5409
33.41391_-84.49427,33.41391,-84.49427,US,USA,United States,Georgia,US-GA,Fayette County,2621
33.42493_-88.87949,33.42493,-88.87949,US,USA,United States,Mississippi,US-MS,Oktibbeha County,3144
33.43398_-79.33234,33.43398,-79.33234,US,USA,United States,South Carolina,US-SC,Georgetown County,3606
33.43895_-80.8003,33.43895,-80.8003,US,USA,United States,South Carolina,US-SC,Orangeburg County,3151
33.4457_-94.42315,33.4457,-94.42315,US,USA,United States,Texas,US-TX,Bowie County,3388
33.44843_-89.92013,33.44843,-89.92013,US,USA,United States,Mississippi,US-MS,Carroll County,4404
33.45301_-84.15427,33.45301,-84.15427,US,USA,United States,Georgia,US-GA,Henry County,5365
33.46641_-92.16234,33.46641,-92.16234,US,USA,United States,Arkansas,US-AR,Bradley County,4796
33.47302_-88.44345,33.47302,-88.44345,US,USA,United States,Mississippi,US-MS,Lowndes County,4215
33.21429_-93.22728,33.21429,-93.22728,US,USA,United States,Arkansas,US-AR,Columbia County,2893
33.21472_-81.05419,33.21472,-81.05419,US,USA,United States,South Carolina,US-SC,Bamberg County,4968
33.21553_-109.2403,33.21553,-109.2403,US,USA,United States,Arizona,US-AZ,Greenlee County,4765
33.21586_-97.65438,33.21586,-97.65438,US,USA,United States,Texas,US-TX,Wise County,3258
33.21642_-94.96538,33.21642,-94.96538,US,USA,United States,Texas,US-TX,Titus County,5676
33.22931_-82.61079,33.22931,-82.61079,US,USA,United States,Georgia,US-GA,Glascock County,4376
33.23345_-98.1725,33.23345,-98.1725,US,USA,United States,Texas,US-TX,Jack County,3999
33.24099_-93.60703,33.24099,-93.60703,US,USA,United States,Arkansas,US-AR,Lafayette County,4717
33.26086_-84.28421,33.26086,-84.28421,US,USA,United States,Georgia,US-GA,Spalding County,3634
33.26418_-86.66063,33.26418,-86.66063,US,USA,United States,Alabama,US-AL,Shelby County,5192
33.26609_-81.435,33.26609,-81.435,US,USA,United States,South Carolina,US-SC,Barnwell County,4783
33.2674_-91.29395,33.2674,-91.29395,US,USA,United States,Arkansas,US-AR,Chicot County,3131
33.26908_-85.86067,33.26908,-85.86067,US,USA,United States,Alabama,US-AL,Clay County,3931
33.27025_-83.001,33.27025,-83.001,US,USA,United States,Georgia,US-GA,Hancock County,3428
33.28098_-88.08869,33.28098,-88.08869,US,USA,United States,Alabama,US-AL,Pickens County,4525
33.28357_-90.9474,33.28357,-90.9474,US,USA,United States,Mississippi,US-MS,Washington County,2797
33.2878_-83.95715,33.2878,-83.95715,US,USA,United States,Georgia,US-GA,Butts County,4496
33.28957_-87.52506,33.28957,-87.52506,US,USA,United States,Alabama,US-AL,Tuscaloosa County,4948
33.29369_-85.45915,33.29369,-85.45915,US,USA,United States,Alabama,US-AL,Randolph County,4931
33.29692_-85.12839,33.29692,-85.12839,US,USA,United States,Georgia,US-GA,Heard County,3957
33.05491_-82.41811,33.05491,-82.41811,US,USA,United States,Georgia,US-GA,Jefferson County,5333
33.0611_-82.0007,33.0611,-82.0007,US,USA,United States,Georgia,US-GA,Burke County,3436
33.06898_-83.24986,33.06898,-83.24986,US,USA,United States,Georgia,US-GA,Baldwin County,2921
33.07643_-84.13951,33.07643,-84.13951,US,USA,United States,Georgia,US-GA,Lamar County,3458
33.07746_-94.34355,33.07746,-94.34355,US,USA,United States,Texas,US-TX,Cass County,2974
33.07955_-80.40549,33.07955,-80.40549,US,USA,United States,South Carolina,US-SC,Dorchester County,5368
33.08629_-89.58155,33.08629,-89.58155,US,USA,United States,Mississippi,US-MS,Attala County,5394
33.08843_-89.03452,33.08843,-89.03452,US,USA,United States,Mississippi,US-MS,Winston County,5692
33.09218_-84.38919,33.09218,-84.38919,US,USA,United States,Georgia,US-GA,Pike County,4208
33.11016_-88.56992,33.11016,-88.56992,US,USA,United States,Mississippi,US-MS,Noxubee County,4875
33.11342_-94.73234,33.11342,-94.73234,US,USA,United States,Texas,US-TX,Morris County,5195
33.12347_-96.08544,33.12347,-96.08544,US,USA,United States,Texas,US-TX,Hunt County,5170
33.12352_-90.09206,33.12352,-90.09206,US,USA,United States,Mississippi,US-MS,Holmes County,4817
33.12873_-90.5265,33.12873,-90.5265,US,USA,United States,Mississippi,US-MS,Humphreys County,3076
33.13054_-107.1924,33.13054,-107.1924,US,USA,United States,New Mexico,US-NM,Sierra County,5575
33.14918_-95.56371,33.14918,-95.56371,US,USA,United States,Texas,US-TX,Hopkins County,4328
33.17136_-92.5972,33.17136,-92.5972,US,USA,United States,Arkansas,US-AR,Union County,3454
33.17293_-102.8276,33.17293,-102.8276,US,USA,United States,Texas,US-TX,Yoakum County,4112
33.17371_-102.3349,33.17371,-102.3349,US,USA,United States,Texas,US-TX,Terry County,4442
33.17549_-95.21838,33.17549,-95.21838,US,USA,United States,Texas,US-TX,Franklin County,4469
33.17667_-98.68776,33.17667,-98.68776,US,USA,United States,Texas,US-TX,Young County,5436
33.17683_-101.816,33.17683,-101.816,US,USA,United States,Texas,US-TX,Lynn County,3627
33.1782_-99.73024,33.1782,-99.73024,US,USA,United States,Texas,US-TX,Haskell County,2730
33.17988_-101.2984,33.17988,-101.2984,US,USA,United States,Texas,US-TX,Garza County,4863
32.56881_-83.82679,32.56881,-83.82679,US,USA,United States,Georgia,US-GA,Peach County,3325
32.57995_-93.88249,32.57995,-93.88249,US,USA,United States,Louisiana,US-LA,Caddo Parish,2628
32.89767_-96.40784,32.89767,-96.40784,US,USA,United States,Texas,US-TX,Rockwall County,3128
32.90432_-111.3448,32.90432,-111.3448,US,USA,United States,Arizona,US-AZ,Pinal County,4854
32.91425_-85.392,32.91425,-85.392,US,USA,United States,Alabama,US-AL,Chambers County,4105
32.93268_-109.8875,32.93268,-109.8875,US,USA,United States,Arizona,US-AZ,Graham County,3560
32.93629_-86.24759,32.93629,-86.24759,US,USA,United States,Alabama,US-AL,Coosa County,5705
32.96952_-82.79586,32.96952,-82.79586,US,USA,United States,Georgia,US-GA,Washington County,3149
32.98807_-81.35815,32.98807,-81.35815,US,USA,United States,South Carolina,US-SC,Allendale County,5105
32.99862_-87.12643,32.99862,-87.12643,US,USA,United States,Alabama,US-AL,Bibb County,4604
33.0141_-83.91866,33.0141,-83.91866,US,USA,United States,Georgia,US-GA,Monroe County,3838
33.02515_-83.56035,33.02515,-83.56035,US,USA,United States,Georgia,US-GA,Jones County,3588
33.03352_-85.02826,33.03352,-85.02826,US,USA,United States,Georgia,US-GA,Troup County,4238
33.03406_-116.7353,33.03406,-116.7353,US,USA,United States,California,US-CA,San Diego County,4865
33.03968_-115.3653,33.03968,-115.3653,US,USA,United States,California,US-CA,Imperial County,3050
33.04079_-84.68841,33.04079,-84.68841,US,USA,United States,Georgia,US-GA,Meriwether County,5268
32.75057_-81.61198,32.75057,-81.61198,US,USA,United States,Georgia,US-GA,Screven County,2845
32.75312_-98.31297,32.75312,-98.31297,US,USA,United States,Texas,US-TX,Palo Pinto County,2631
32.75347_-89.11761,32.75347,-89.11761,US,USA,United States,Mississippi,US-MS,Neshoba County,5375
32.75365_-89.52402,32.75365,-89.52402,US,USA,United States,Mississippi,US-MS,Leake County,3167
32.75459_-88.64118,32.75459,-88.64118,US,USA,United States,Mississippi,US-MS,Kemper County,3586
32.76262_-87.62905,32.76262,-87.62905,US,USA,United States,Alabama,US-AL,Hale County,4237
32.76325_-107.9073,32.76325,-107.9073,US,USA,United States,New Mexico,US-NM,Grant County,4140
32.7665_-86.84031,32.7665,-86.84031,US,USA,United States,Alabama,US-AL,,3977
32.76659_-96.77779,32.76659,-96.77779,US,USA,United States,Texas,US-TX,Dallas County,5615
32.76896_-113.9058,32.76896,-113.9058,US,USA,United States,Arizona,US-AZ,Yuma County,2949
32.77155_-97.2912,32.77155,-97.2912,US,USA,United States,Texas,US-TX,Tarrant County,2596
32.77631_-81.14071,32.77631,-81.14071,US,USA,United States,South Carolina,US-SC,Hampton County,5217
32.77772_-97.80511,32.77772,-97.80511,US,USA,United States,Texas,US-TX,Parker County,5609
32.78032_-90.39643,32.78032,-90.39643,US,USA,United States,Mississippi,US-MS,Yazoo County,3296
32.87024_-95.79327,32.87024,-95.79327,US,USA,United States,Texas,US-TX,Rains County,2760
32.87973_-90.81305,32.87973,-90.81305,US,USA,United States,Mississippi,US-MS,Sharkey County,4921
32.88119_-84.29936,32.88119,-84.29936,US,USA,United States,Georgia,US-GA,Upson County,4332
32.5099_-84.87687,32.5099,-84.87687,US,USA,United States,Georgia,US-GA,Muscogee County,3703
32.53489_-86.64271,32.53489,-86.64271,US,USA,United States,Alabama,US-AL,Autauga County,4702
32.54811_-94.37151,32.54811,-94.37151,US,USA,United States,Texas,US-TX,Harrison County,3886
32.55559_-84.24923,32.55559,-84.24923,US,USA,United States,Georgia,US-GA,Taylor County,2756
32.56364_-95.83644,32.56364,-95.83644,US,USA,United States,Texas,US-TX,Van Zandt County,3161
32.7863_-95.38201,32.7863,-95.38201,US,USA,United States,Texas,US-TX,Wood County,3687
32.78846_-91.45682,32.78846,-91.45682,US,USA,United States,Louisiana,US-LA,West Carroll Parish,2934
32.79213_-103.4124,32.79213,-103.4124,US,USA,United States,New Mexico,US-NM,Lea County,4207
32.79241_-81.96354,32.79241,-81.96354,US,USA,United States,Georgia,US-GA,Jenkins County,4807
32.79795_-94.3572,32.79795,-94.3572,US,USA,United States,Texas,US-TX,Marion County,3241
32.80243_-83.17128,32.80243,-83.17128,US,USA,United States,Georgia,US-GA,Wilkinson County,5453
32.80664_-83.69776,32.80664,-83.69776,US,USA,United States,Georgia,US-GA,Bibb County,3953
32.82018_-91.8018,32.82018,-91.8018,US,USA,United States,Louisiana,US-LA,Morehouse Parish,3187
32.8228_-92.99577,32.8228,-92.99577,US,USA,United States,Louisiana,US-LA,Claiborne Parish,4490
32.83186_-92.3748,32.83186,-92.3748,US,USA,United States,Louisiana,US-LA,Union Parish,3072
32.83784_-79.94106,32.83784,-79.94106,US,USA,United States,South Carolina,US-SC,Charleston County,4417
32.84778_-86.71883,32.84778,-86.71883,US,USA,United States,Alabama,US-AL,Chilton County,4691
32.85318_-87.95218,32.85318,-87.95218,US,USA,United States,Alabama,US-AL,Greene County,4193
32.85818_-80.66312,32.85818,-80.66312,US,USA,United States,South Carolina,US-SC,Colleton County,2655
32.86235_-85.79742,32.86235,-85.79742,US,USA,United States,Alabama,US-AL,Tallapoosa County,4705
32.58976_-82.30168,32.58976,-82.30168,US,USA,United States,Georgia,US-GA,Emanuel County,2823
32.59106_-88.19881,32.59106,-88.19881,US,USA,United States,Alabama,US-AL,Sumter County,5093
32.59667_-86.14899,32.59667,-86.14899,US,USA,United States,Alabama,US-AL,Elmore County,3470
32.59919_-96.28772,32.59919,-96.28772,US,USA,United States,Texas,US-TX,Kaufman County,5251
32.60104_-85.35548,32.60104,-85.35548,US,USA,United States,Alabama,US-AL,Lee County,3112
32.60163_-92.6648,32.60163,-92.6648,US,USA,United States,Louisiana,US-LA,Lincoln Parish,4866
32.61316_-105.7414,32.61316,-105.7414,US,USA,United States,New Mexico,US-NM,Otero County,4348
32.63471_-90.0338,32.63471,-90.0338,US,USA,United States,Mississippi,US-MS,Madison County,2948
32.63849_-87.29435,32.63849,-87.29435,US,USA,United States,Alabama,US-AL,Perry County,3525
32.64833_-83.44456,32.64833,-83.44456,US,USA,United States,Georgia,US-GA,,4625
32.66717_-83.427,32.66717,-83.427,US,USA,United States,Georgia,US-GA,Twiggs County,3099
31.94809_-98.55825,31.94809,-98.55825,US,USA,United States,Texas,US-TX,Comanche County,4997
32.28835_-85.18472,32.28835,-85.18472,US,USA,United States,Alabama,US-AL,Russell County,4169
32.29775_-99.37351,32.29775,-99.37351,US,USA,United States,Texas,US-TX,Callahan County,3485
32.15472_-86.6501,32.15472,-86.6501,US,USA,United States,Alabama,US-AL,Lowndes County,3078
32.1568_-81.88693,32.1568,-81.88693,US,USA,United States,Georgia,US-GA,Evans County,5047
32.15714_-83.79877,32.15714,-83.79877,US,USA,United States,Georgia,US-GA,Dooly County,4279
32.16228_-94.30557,32.16228,-94.30557,US,USA,United States,Texas,US-TX,Panola County,3800
32.67886_-93.60531,32.67886,-93.60531,US,USA,United States,Louisiana,US-LA,Bossier Parish,2726
32.69942_-84.53297,32.69942,-84.53297,US,USA,United States,Georgia,US-GA,Talbot County,3603
32.70149_-82.66004,32.70149,-82.66004,US,USA,United States,Georgia,US-GA,Johnson County,3585
32.71359_-93.33509,32.71359,-93.33509,US,USA,United States,Louisiana,US-LA,Webster Parish,5424
32.7145_-83.98634,32.7145,-83.98634,US,USA,United States,Georgia,US-GA,Crawford County,2930
32.7218_-89.65624,32.7218,-89.65624,US,USA,United States,Mississippi,US-MS,,4864
32.73198_-91.23438,32.73198,-91.23438,US,USA,United States,Louisiana,US-LA,East Carroll Parish,3559
32.73582_-98.83607,32.73582,-98.83607,US,USA,United States,Texas,US-TX,Stephens County,5381
32.73596_-99.35394,32.73596,-99.35394,US,USA,United States,Texas,US-TX,Shackelford County,3571
32.73604_-84.90911,32.73604,-84.90911,US,USA,United States,Georgia,US-GA,Harris County,4622
32.73631_-94.94142,32.73631,-94.94142,US,USA,United States,Texas,US-TX,Upshur County,4900
32.73896_-108.3822,32.73896,-108.3822,US,USA,United States,New Mexico,US-NM,Grant County,4131
32.73978_-99.87857,32.73978,-99.87857,US,USA,United States,Texas,US-TX,Jones County,5088
32.74073_-102.635,32.74073,-102.635,US,USA,United States,Texas,US-TX,Gaines County,5146
32.74257_-101.9475,32.74257,-101.9475,US,USA,United States,Texas,US-TX,Dawson County,3465
32.74293_-100.402,32.74293,-100.402,US,USA,United States,Texas,US-TX,Fisher County,2582
32.7463_-100.9164,32.7463,-100.9164,US,USA,United States,Texas,US-TX,Scurry County,3278
32.117_-82.72456,32.117,-82.72456,US,USA,United States,Georgia,US-GA,Wheeler County,3153
32.12178_-82.33135,32.12178,-82.33135,US,USA,United States,Georgia,US-GA,Toombs County,4818
32.1333_-91.6738,32.1333,-91.6738,US,USA,United States,Louisiana,US-LA,Franklin Parish,4292
32.07848_-84.83517,32.07848,-84.83517,US,USA,United States,Georgia,US-GA,Stewart County,5159
32.09225_-92.11651,32.09225,-92.11651,US,USA,United States,Louisiana,US-LA,Caldwell Parish,2860
